,0,reporting_year,reporting_number
DURG_9,10517.50391,2011,2
DURG_10,2649.167725,2011,2
DURG_1,1218.601563,2011,2
DURG_2,0.248046547,2011,2
DURG_3,13341.92285,2011,2
DURG_4,2959.35083,2011,2
DURG_5,8639.53418,2011,2
DURG_6,15072.01563,2011,2
DURG_7,8957.230469,2011,2
DURG_8,0.751207352,2011,2
DURG_9,636.0014648,2011,2
DURG_10,450.1008301,2011,2
DURG_1,1707.539063,2011,2
DURG_2,1.315918565,2011,2
DURG_3,8915.814453,2011,2
DURG_4,2314.17334,2011,2
DURG_5,7187.074219,2011,2
DURG_6,14028.20313,2011,2
DURG_7,12127.00195,2011,2
DURG_8,111.1231689,2011,2
DURG_9,2330.291016,2011,2
DURG_10,371.2706299,2011,2
DURG_1,48201.23438,2011,2
DURG_2,0.950170994,2011,2
DURG_3,6691.617188,2011,2
DURG_4,20324.99805,2011,2
DURG_5,9845.905273,2011,2
DURG_6,11160.65625,2011,2
DURG_7,16015.62402,2011,2
DURG_8,2.182834148,2011,2
DURG_9,200.4494629,2011,2
DURG_10,3143.53833,2011,2
DURG_1,10456.57422,2011,3
DURG_2,74.69055176,2011,3
DURG_3,1753.833984,2011,3
DURG_4,15041.48633,2011,3
DURG_5,2928.484375,2011,3
DURG_6,1836.261719,2011,3
DURG_7,9364.529297,2011,3
DURG_8,259.7875366,2011,3
DURG_9,3883.092773,2011,3
DURG_10,2032.168701,2011,3
DURG_1,2354.875,2011,3
DURG_2,0.379044682,2011,3
DURG_3,12697.85449,2011,3
DURG_4,3008.114502,2011,3
DURG_5,8108.347656,2011,3
DURG_6,19848.83008,2011,3
DURG_7,9097.625977,2011,3
DURG_8,5.87075901,2011,3
DURG_9,323.7861328,2011,3
DURG_10,1376.732422,2011,3
DURG_1,1555.523438,2011,3
DURG_2,0.661989272,2011,3
DURG_3,12129.49805,2011,3
DURG_4,1796.590088,2011,3
DURG_5,6771.966309,2011,3
DURG_6,14007.00391,2011,3
DURG_7,11220.51563,2011,3
DURG_8,94.2803421,2011,3
DURG_9,1794.470215,2011,3
DURG_10,391.2078857,2011,3
DURG_1,47013.14063,2011,3
DURG_2,1.283959389,2011,3
DURG_3,5849.333984,2011,3
DURG_4,20302.49219,2011,3
DURG_5,10134.01465,2011,3
DURG_6,10906.89844,2011,3
DURG_7,15801.28613,2011,3
DURG_8,2.118139505,2011,3
DURG_9,729.4082031,2011,3
DURG_10,3161.557617,2011,3
DURG_1,20968.61328,2011,4
DURG_2,38.12520218,2011,4
DURG_3,2650.115234,2011,4
DURG_4,14958.42871,2011,4
DURG_5,4048.619873,2011,4
DURG_6,892.4804688,2011,4
DURG_7,9911.982422,2011,4
DURG_8,270.6853638,2011,4
DURG_9,7490.77002,2011,4
DURG_10,2008.398193,2011,4
DURG_1,18076.13281,2011,4
DURG_2,0.576719046,2011,4
DURG_3,12270.61426,2011,4
DURG_4,2828.088867,2011,4
DURG_5,7432.37207,2011,4
DURG_6,14013.05078,2011,4
DURG_7,11053.56445,2011,4
DURG_8,2.109933138,2011,4
DURG_9,1548.169678,2011,4
DURG_10,1388.275635,2011,4
DURG_1,716.71875,2011,4
DURG_2,0.519978464,2011,4
DURG_3,13586.60156,2011,4
DURG_4,2209.916504,2011,4
DURG_5,7183.634766,2011,4
DURG_6,17366.89063,2011,4
DURG_7,10963.34961,2011,4
DURG_8,102.9949875,2011,4
DURG_9,1741.704102,2011,4
DURG_10,518.5008545,2011,4
DURG_1,43440.35156,2011,4
DURG_2,0.676551402,2011,4
DURG_3,5103.414063,2011,4
DURG_4,20031.07227,2011,4
DURG_5,10117.25293,2011,4
DURG_6,11562.31445,2011,4
DURG_7,15819.99316,2011,4
DURG_8,2.040297747,2011,4
DURG_9,1526.190918,2011,4
DURG_10,3087.812256,2011,4
